#         t          x          y          z         vx         vy         vz
      5.906    413.149   -123.088    143.639     -7.364    -47.956    -34.103
      5.907    413.142   -123.136    143.605     -7.396    -47.946    -34.114
      5.908    413.134   -123.184    143.570     -7.429    -47.936    -34.126
      5.909    413.127   -123.232    143.536     -7.461    -47.927    -34.137
      5.910    413.119   -123.280    143.502     -7.494    -47.917    -34.148
      5.911    413.112   -123.328    143.468     -7.526    -47.907    -34.159
      5.912    413.104   -123.376    143.434     -7.558    -47.898    -34.171
      5.913    413.097   -123.424    143.400     -7.591    -47.888    -34.182
      5.914    413.089   -123.472    143.366     -7.623    -47.878    -34.193
      5.915    413.081   -123.520    143.331     -7.656    -47.869    -34.205
      5.916    413.074   -123.567    143.297     -7.688    -47.859    -34.216
      5.917    413.066   -123.615    143.263     -7.720    -47.849    -34.227
      5.918    413.058   -123.663    143.229     -7.753    -47.840    -34.238
      5.919    413.051   -123.711    143.194     -7.785    -47.830    -34.250
      5.920    413.043   -123.759    143.160     -7.818    -47.820    -34.261
      5.921    413.035   -123.807    143.126     -7.850    -47.810    -34.272
      5.922    413.027   -123.854    143.092     -7.883    -47.801    -34.283
      5.923    413.019   -123.902    143.057     -7.915    -47.791    -34.295
      5.924    413.011   -123.950    143.023     -7.947    -47.781    -34.306
      5.925    413.003   -123.998    142.989     -7.980    -47.772    -34.317
      5.926    412.995   -124.046    142.954     -8.012    -47.762    -34.328
      5.927    412.987   -124.093    142.920     -8.045    -47.752    -34.340
      5.928    412.979   -124.141    142.886     -8.077    -47.742    -34.351
      5.929    412.971   -124.189    142.851     -8.110    -47.733    -34.362
      5.930    412.963   -124.237    142.817     -8.142    -47.723    -34.373
      5.931    412.955   -124.284    142.783     -8.174    -47.713    -34.385
      5.932    412.947   -124.332    142.748     -8.207    -47.703    -34.396
      5.933    412.938   -124.380    142.714     -8.239    -47.694    -34.407
      5.934    412.930   -124.427    142.679     -8.272    -47.684    -34.418
      5.935    412.922   -124.475    142.645     -8.304    -47.674    -34.430
      5.936    412.914   -124.523    142.611     -8.337    -47.664    -34.441
      5.937    412.905   -124.570    142.576     -8.369    -47.654    -34.452
      5.938    412.897   -124.618    142.542     -8.401    -47.645    -34.463
      5.939    412.888   -124.666    142.507     -8.434    -47.635    -34.475
      5.940    412.880   -124.713    142.473     -8.466    -47.625    -34.486
      5.941    412.871   -124.761    142.438     -8.499    -47.615    -34.497
      5.942    412.863   -124.809    142.404     -8.531    -47.605    -34.508
      5.943    412.854   -124.856    142.369     -8.563    -47.596    -34.519
      5.944    412.846   -124.904    142.335     -8.596    -47.586    -34.531
      5.945    412.837   -124.951    142.300     -8.628    -47.576    -34.542
      5.946    412.829   -124.999    142.266     -8.661    -47.566    -34.553
      5.947    412.820   -125.046    142.231     -8.693    -47.556    -34.564
      5.948    412.811   -125.094    142.196     -8.726    -47.547    -34.575
      5.949    412.802   -125.142    142.162     -8.758    -47.537    -34.587
      5.950    412.794   -125.189    142.127     -8.791    -47.527    -34.598
      5.951    412.785   -125.237    142.093     -8.823    -47.517    -34.609
      5.952    412.776   -125.284    142.058     -8.855    -47.507    -34.620
      5.953    412.767   -125.332    142.023     -8.888    -47.497    -34.631
      5.954    412.758   -125.379    141.989     -8.920    -47.488    -34.643
      5.955    412.749   -125.427    141.954     -8.953    -47.478    -34.654
      5.956    412.740   -125.474    141.919     -8.985    -47.468    -34.665
      5.957    412.731   -125.522    141.885     -9.018    -47.458    -34.676
      5.958    412.722   -125.569    141.850     -9.050    -47.448    -34.687
      5.959    412.713   -125.616    141.815     -9.082    -47.438    -34.699
      5.960    412.704   -125.664    141.781     -9.115    -47.428    -34.710
      5.961    412.695   -125.711    141.746     -9.147    -47.418    -34.721
      5.962    412.686   -125.759    141.711     -9.180    -47.409    -34.732
      5.963    412.677   -125.806    141.677     -9.212    -47.399    -34.743
      5.964    412.667   -125.853    141.642     -9.245    -47.389    -34.754
      5.965    412.658   -125.901    141.607     -9.277    -47.379    -34.766
      5.966    412.649   -125.948    141.572     -9.309    -47.369    -34.777
      5.967    412.640   -125.996    141.537     -9.342    -47.359    -34.788
      5.968    412.630   -126.043    141.503     -9.374    -47.349    -34.799
      5.969    412.621   -126.090    141.468     -9.407    -47.339    -34.810
      5.970    412.611   -126.138    141.433     -9.439    -47.329    -34.821
      5.971    412.602   -126.185    141.398     -9.472    -47.319    -34.832
      5.972    412.592   -126.232    141.363     -9.504    -47.310    -34.844
      5.973    412.583   -126.280    141.329     -9.537    -47.300    -34.855
      5.974    412.573   -126.327    141.294     -9.569    -47.290    -34.866
      5.975    412.564   -126.374    141.259     -9.601    -47.280    -34.877
      5.976    412.554   -126.421    141.224     -9.634    -47.270    -34.888
      5.977    412.544   -126.469    141.189     -9.666    -47.260    -34.899
      5.978    412.535   -126.516    141.154     -9.699    -47.250    -34.910
      5.979    412.525   -126.563    141.119     -9.731    -47.240    -34.922
      5.980    412.515   -126.610    141.084     -9.764    -47.230    -34.933
      5.981    412.506   -126.658    141.049     -9.796    -47.220    -34.944
      5.982    412.496   -126.705    141.014     -9.829    -47.210    -34.955
      5.983    412.486   -126.752    140.979     -9.861    -47.200    -34.966
      5.984    412.476   -126.799    140.944     -9.893    -47.190    -34.977
      5.985    412.466   -126.846    140.909     -9.926    -47.180    -34.988
      5.986    412.456   -126.894    140.875     -9.958    -47.170    -34.999
      5.987    412.446   -126.941    140.839     -9.991    -47.160    -35.010
      5.988    412.436   -126.988    140.804    -10.023    -47.150    -35.022
      5.989    412.426   -127.035    140.769    -10.056    -47.140    -35.033
      5.990    412.416   -127.082    140.734    -10.088    -47.130    -35.044
      5.991    412.406   -127.129    140.699    -10.121    -47.120    -35.055
      5.992    412.396   -127.176    140.664    -10.153    -47.110    -35.066
      5.993    412.386   -127.224    140.629    -10.186    -47.100    -35.077
      5.994    412.375   -127.271    140.594    -10.218    -47.090    -35.088
      5.995    412.365   -127.318    140.559    -10.250    -47.080    -35.099
      5.996    412.355   -127.365    140.524    -10.283    -47.070    -35.110
      5.997    412.345   -127.412    140.489    -10.315    -47.060    -35.121
      5.998    412.334   -127.459    140.454    -10.348    -47.050    -35.133
      5.999    412.324   -127.506    140.419    -10.380    -47.040    -35.144
      6.000    412.314   -127.553    140.383    -10.413    -47.030    -35.155
      6.001    412.303   -127.600    140.348    -10.445    -47.020    -35.166
      6.002    412.293   -127.647    140.313    -10.478    -47.010    -35.177
      6.003    412.282   -127.694    140.278    -10.510    -47.000    -35.188
      6.004    412.272   -127.741    140.243    -10.543    -46.990    -35.199
      6.005    412.261   -127.788    140.208    -10.575    -46.980    -35.210
      6.006    412.251   -127.835    140.172    -10.608    -46.970    -35.221
      6.007    412.240   -127.882    140.137    -10.640    -46.960    -35.232
      6.008    412.229   -127.929    140.102    -10.672    -46.950    -35.243
      6.009    412.219   -127.976    140.067    -10.705    -46.939    -35.254
      6.010    412.208   -128.023    140.031    -10.737    -46.929    -35.265
      6.011    412.197   -128.070    139.996    -10.770    -46.919    -35.276
      6.012    412.186   -128.117    139.961    -10.802    -46.909    -35.288
      6.013    412.175   -128.164    139.925    -10.835    -46.899    -35.299
      6.014    412.165   -128.210    139.890    -10.867    -46.889    -35.310
      6.015    412.154   -128.257    139.855    -10.900    -46.879    -35.321
      6.016    412.143   -128.304    139.820    -10.932    -46.869    -35.332
      6.017    412.132   -128.351    139.784    -10.965    -46.859    -35.343
      6.018    412.121   -128.398    139.749    -10.997    -46.849    -35.354
      6.019    412.110   -128.445    139.713    -11.030    -46.838    -35.365
      6.020    412.099   -128.492    139.678    -11.062    -46.828    -35.376
      6.021    412.088   -128.538    139.643    -11.095    -46.818    -35.387
      6.022    412.077   -128.585    139.607    -11.127    -46.808    -35.398
      6.023    412.065   -128.632    139.572    -11.159    -46.798    -35.409
      6.024    412.054   -128.679    139.537    -11.192    -46.788    -35.420
      6.025    412.043   -128.726    139.501    -11.224    -46.778    -35.431
      6.026    412.032   -128.772    139.466    -11.257    -46.768    -35.442
      6.027    412.021   -128.819    139.430    -11.289    -46.757    -35.453
      6.028    412.009   -128.866    139.395    -11.322    -46.747    -35.464
      6.029    411.998   -128.913    139.359    -11.354    -46.737    -35.475
      6.030    411.987   -128.959    139.324    -11.387    -46.727    -35.486
      6.031    411.975   -129.006    139.288    -11.419    -46.717    -35.497
      6.032    411.964   -129.053    139.253    -11.452    -46.707    -35.508
      6.033    411.952   -129.100    139.217    -11.484    -46.696    -35.519
      6.034    411.941   -129.146    139.182    -11.517    -46.686    -35.530
      6.035    411.929   -129.193    139.146    -11.549    -46.676    -35.541
      6.036    411.918   -129.240    139.111    -11.582    -46.666    -35.552
      6.037    411.906   -129.286    139.075    -11.614    -46.656    -35.563
      6.038    411.894   -129.333    139.040    -11.647    -46.645    -35.574
      6.039    411.883   -129.380    139.004    -11.679    -46.635    -35.585
      6.040    411.871   -129.426    138.968    -11.712    -46.625    -35.596
      6.041    411.859   -129.473    138.933    -11.744    -46.615    -35.607
      6.042    411.848   -129.519    138.897    -11.777    -46.605    -35.618
      6.043    411.836   -129.566    138.862    -11.809    -46.594    -35.629
      6.044    411.824   -129.613    138.826    -11.842    -46.584    -35.640
      6.045    411.812   -129.659    138.790    -11.874    -46.574    -35.651
      6.046    411.800   -129.706    138.755    -11.907    -46.564    -35.662
      6.047    411.788   -129.752    138.719    -11.939    -46.553    -35.673
      6.048    411.776   -129.799    138.683    -11.972    -46.543    -35.684
      6.049    411.764   -129.845    138.648    -12.004    -46.533    -35.695
      6.050    411.752   -129.892    138.612    -12.037    -46.523    -35.706
      6.051    411.740   -129.938    138.576    -12.069    -46.512    -35.717
      6.052    411.728   -129.985    138.540    -12.101    -46.502    -35.728
      6.053    411.716   -130.031    138.505    -12.134    -46.492    -35.739
